Q106961057,[britischer Politiker (Jersey)]
Q106961056,[peruanische römisch-katholische Ordensschwester und Märtyrerin]
Q106962770,[britischer Politiker (Jersey)]
Q48626216,[slowenische Autorin, Redakteurin, Publizistin und Kulturmanagerin]
Q106962771,[deutscher Pathologe und Hochschullehrer]
Q2714592,[französischer Schriftsteller]
Q94942259,[ Schweizer Mediziner]
Q106974749,[rumänischer Sänger und Musiker]
Q106962273,[deutscher Jurist, Präsident des OLG Hamm]
Q94788038,[deutscher Lehrer und Schulrat]
Q5932953,[deutscher Komponist und Organist, Sohn von Johann Christoph Bach (Ohrdruf)]
Q104716393,[US-amerikanische Pornodarstellerin]
Q95007481,[Schweizer Dekorateur, Illustrator und Nachlassverwalter]
Q62560630,[deutsche Wirtschaftswissenschaftlerin]
Q7781507,[Fußballspieler von St. Kitts und Nevis]
Q48630173,[slowenische Autorin und Übersetzerin]
Q106962893,[Bürgermeister, Mitglied des Provinziallandtages der Provinz Hessen-Nassau]
Q12300376,[dänischer Leichtathlet somalischer Herkunft]
Q106957501,[deutscher Fußballspieler]
Q64875593,[Schweizer Skilangläufer]
Q3433272,[US-amerikanischer Bobfahrer]
Q106963041,[deutscher evangelischer Pfarrer und Musiker]
Q22279969,[deutsch-amerikanische Unternehmerin, Mäzenin]
Q37788347,[deutscher Maler, Zeichner und Kupferstecher]
Q106530287,[usbekischer Jurist, Ökonom und der Justizminister der Republik Usbekistan]
Q2261232,[niederländischer Orgelbauer deutscher Herkunft]
Q2837314,[georgische Pianistin]
Q106570383,[usbekischer Politiker]
Q24009743,[usbekischer Politiker]
Q106963424,[deutsche Malerin]
Q97285215,[slowenischer Dichter, Kulturmanager und Herausgeber]
Q106592181,[usbekischer Politiker]
Q106963619,[deutscher Gutsbesitzer und Politiker]
Q106963618,[deutsche Schriftstellerin]
Q106963646,[Bildhauer und Vertreter des Barock und Rokoko]
Q106963647,[deutscher Jurist, Präsident des Brandenburgischen Oberlandesgerichtes]
Q106963683,[deutscher Landwirt und Politiker]
Q106963998,[deutscher Fußballtrainer und -spieler]
Q95213277,[deutsche Rundfunkredakteurin]
Q106574535,[usbekischer Finanzier und Politiker]
Q4538048,[russischer Ökonom und Hochschullehrer]
Q106592837,[usbekischer Politiker]
Q47522955,[Schweizer Maler, Zeichner, Grafiker, Illustrator, Kunstpädagoge und Lyriker]
Q106967087,[österreichisch-russischer Dirigent und Kammermusiker]
Q106606931,[usbekischer Politiker]
Q105047331,[belgischer Fußballspieler]
Q60330941,[Minister für Vorschulerziehung der Republik Usbekistan]
Q62592647,[dänischer Fußballspieler]
Q3292912,[französische Adlige]
Q106972839,[südkoreanischer Fußballspieler]
Q6321082,[ungarischer Kanute]
Q12303531,[dänische Handballspielerin, Basketballspielerin und Handballtrainerin]
Q106974754,[deutscher Architekt und Hochschullehrer]
Q56348585,[brasilianischer Fußballspieler]
Q106974658,[deutscher Maler und Grafiker]
Q83849153,[katarischer Politiker]
Q6319809,[ungarischer Kanute]
Q106974910,[Todesopfer an der Sektorengrenze in Berlin vor dem Bau der Berliner Mauer]
Q106974903,[deutsche Schriftstellerin und Journalistin]
Q106976072,[deutscher Schüler, Todesopfer an der Sektorengrenze in Berlin vor dem Bau der Berliner Mauer]
Q106975295,[deutscher Politiker (CDU), MdL Baden-Württemberg]
Q106975297,[deutscher Politiker (KPD), Mitglied des Provinziallandtages der Provinz Hessen-Nassau]
Q106983397,[belgisch-bulgarischer Musiker, Sänger, Tontechniker, Musikproduzent und Tonstudiobetreiber]
Q106975422,[Politiker (SPD), Mitglied des Provinziallandtages der Provinz Hessen-Nassau]
Q95194710,[deutsche Malerin und Grafikerin]
Q106975500,[deutscher Gerbermeister, Gastwirt und Politiker]
Q106976033,[Forstmeister, Mitglied des Provinziallandtages der Provinz Hessen-Nassau]
Q12360291,[estnischer Politiker und Wirtschaftsexperte]
Q106975994,[Mitglied des Provinziallandtages der Provinz Hessen-Nassau]
Q6135759,[US-amerikanischer Philosoph und Professor an der Universität Chicago]
Q65013070,[Schweizer Slam-Poet, Kabarettist und Spokenword-Poet]
Q102162231,[chweizer Komponistin
]
Q95667560,[deutsche Filmregisseurin]
Q90574565,[Gründer von Cardano und Mitbegründer von Ethereum]
Q66688223,[deutscher Fußballspieler]
Q106977356,[deutscher Jurist, Präsident des Brandenburgischen Oberlandesgerichtes]
Q95281544,[deutscher Historiker]
Q106938641,[deutscher Fußballspieler]
Q26483255,[südkoreanischer Leichtathlet]
Q106977677,[deutscher Kanusportler, Diplomsportlehrer und Lektor]
Q106959660,[britische Black-Lives-Matter-Aktivistin]
Q95190111,[deutsche Theologin und Autorin]
Q834788,[ungarisch-US-amerikanische Schauspielerin und Filmschaffende]
Q25272198,[litauischer Leichtathlet]
Q4536060,[Schauspielerin und Theaterdirektorin in St. Petersburg und London]
Q17447346,[estnischer Historiker]
Q22004989,[US-amerikanischer General (US Army), Chief of the National Guard Bureau]
Q106978467,[portugiesischer Motorradrennfahrer]
Q107381384,[deutscher Kunsthistoriker]
Q4759795,[ungarischer Kanute]
Q106978983,[türkische Mittelstreckenläuferin]
Q106983449,[deutscher Diplomingenieur und Rennbootsportler]
Q106978984,[kroatische Leichtathletin]
Q19689179,[lettisch-amerikanische Lyrikerin, Übersetzerin und Literaturkritikerin]
Q106978986,[türkische Langstreckenläuferin]
Q106979449,[zyprische Leichtathletin]
Q106979466,[rumänische Hürdenläuferin]
Q106980565,[zyprische Hochspringerin]
Q106980655,[zyprische Hochspringerin]
Q106980656,[kroatische Leichtathletin]
Q106980657,[rumänische Leichtathletin]
Q106983398,[deutscher Kampfsportler und Kampfsportlehrer]
Q106981887,[belgischer Fusion- und Jazzmusiker (Bass)]
Q107067181,[sierra-leonischer Politiker]
Q61113949,[ghanaisch-malaysischer Fußballspieler]
Q15984076,[libanesischer Fußballspieler]
Q106983623,[deutscher Fußballspieler]
Q105674235,[südossetischer Politiker und Premierminister]
Q106988557,[deutsche Keramikerin]
Q107035923,[deutscher Wirtschaftswissenschaftler]
Q12736752,[rumänisch-moldauischer Volksmusiksänger]
Q547527,[polnische Adlige, Herzogin von Bouillon]
Q25438844,[ukrainische Historikerin und Archivarin]
Q106983401,[deutscher Verwaltungsjurist, Ministerialbeamter und Provinzialdirektor in Hessen]
Q20744470,[mauretanische Leichtathletin]
Q106983556,[deutscher Opernsänger in der Stimmlage Bassbariton]
Q13217600,[mauretanische Leichtathletin]
Q20676088,[mauretanischer Leichtathlet]
Q26790018,[mauretanische Leichtathletin]
Q4696547,[mauretanische Leichtathletin]
Q15904887,[iranischer politischer Aktivist]
Q21063393,[mauretanischer Leichtathlet]
Q100767101,[englischer Basketballspieler]
Q94769588,[deutsche Malerin]
Q7350381,[englischer Roman- und Drehbuchautor]
Q4568915,[schwedische Schauspielerin]
Q12362949,[estnischer Politiker und Unternehmer der Zwischenkriegszeit]
Q2296359,[niederländischer Genremaler und Kunstpädagoge]
Q3433135,[US-amerikanischer Bobfahrer]
Q2848146,[französischer Priester, Altorientalist, Philologe, Epigraphiker und Hochschullehrer]
Q3432957,[US-amerikanischer Bobfahrer]
Q106986750,[britischer Fusionmusiker (Gitarre, Komposition)]
Q55199234,[erbaidschanisch-sowjetische Staatsfrau und Politikerin
|]
Q106987138,[deutscher Fabrikbesitzer und Politiker]
Q106987726,[deutsche Germanistin und Literaturwissenschaftlerin]
Q106987724,[deutscher Architekt]
Q106987445,[deutscher Druckereibesitzer]
Q11432263,[Schweizer Hoteldirektor, Unternehmer und Politiker]
Q106988189,[ deutsche Juristin und Richterin]
Q2341470,[französischer Geologe]
Q106782459,[deutscher Fußballspieler]
Q107011527,[deutsche Autorin]
Q106988736,[deutscher Landwirt und Politiker]
Q1988111,[US-amerikanischer Bobfahrer]
Q106998750,[deutscher Musikproduzent]
Q3565102,[südkoreanischer Politiker]
Q3432975,[US-amerikanischer Bobfahrer]
Q106989170,[panamaischer Anwalt und Außenminister von Panama]
Q2271556,[französischer Schriftsteller und Dichter]
Q106989530,[deutscher Leichtathlet, Fußballspieler und Sportfunktionär]
Q106989526,[guatemaltekischer Leichtathlet]
Q105977287,[libysche Rechtsanwältin und Politikerin]
Q106989522,[Politiker]
Q61827245,[Politiker und Geistlicher]
Q106989887,[deutscher Hörspielproduzent, Autor, Regisseur und Verleger]
Q106989888,[deutscher Offizier, zuletzt Generalmajor im Zweiten Weltkrieg]
Q12633155,[Politiker und Anwalt]
Q1641056,[US-amerikanischer Kirtansänger]
Q6990243,[argentinische Fernseh- und Filmschauspielerin]
Q106989890,[antiker römischer Toreut]
Q9169284,[polnischer römisch-katholischer Priester, Passionistenpater und Diener Gottes]
Q106990227,[deutscher Unternehmer und Kunstsammler]
Q2177228,[Gefährte und Cousin des islamischen Propheten Mohammed]
Q106997847,[tschechoslowakischer und slowakischer Handballspieler und Handballtrainer]
Q3112993,[US-amerikanische Schauspielerin]
Q16234832,[walisischer Fußballspieler]
Q5251606,[indonesische Schauspielerin, Sängerin und Model]
Q106993323,[französischer Gitarrist des Gypsy-Jazz]
Q106993314,[amerikanischer Jazzmusiker (Piano, Komposition)]
Q168448,[südkoreanischer Fußballspieler]
Q106997777,[russischer Jazzmusiker (Piano, Keyboard)]
Q98688242,[Schweizer Komponistin]
Q20444686,[südkoreanischer Fußballspieler]
Q106997222,[deutscher Landschaftsmaler der Düsseldorfer Schule]
Q106997757,[britischer Commodore]
Q106997781,[deutscher Informatiker, Mitglied Bündnis 90/Die Grünen]
Q106997782,[deutscher Architekt]
Q106998751,[deutscher Historiker und Gymnasiallehrer]
Q106997758,[deutsche Handballspielerin und Beachhandballspielerin]
Q106999581,[deutscher Musiker, Fotograf und Ethnograf]
Q23684593,[aserbaidschanische Pfarrerin]
Q16408246,[estnischer Journalist und Politiker]
Q63254293,[Liechtensteiner Automobilrennfahrerin]
Q4388120,[russischer Ministerialbeamter und Bildungspolitiker]
Q106998753,[deutscher Basketballspieler]
Q4404938,[sowjetisch-tatarische Sängerin und Komponistin]
Q106998754,[deutscher Basketballspieler]
Q107000317,[deutscher Basketballspieler]
Q107018218,[deutsche Juristin und Richterin]
Q107338073,[deutsche Unternehmerin]
Q5765114,[indischer Politiker]
Q88882153,[deutscher Mediziner und Hochschullehrer]
Q7279227,[israelische Philosophin und Hochschullehrerin]
Q85871592,[niederländische Beachvolleyballspielerin]
Q107000944,[deutscher Basketballspieler]
Q102335735,[deutscher Unternehmer und Verleger]
Q107001226,[aserbaidschanische Leichtathletin]
Q55902739,[deutscher Jurist und Politiker]
Q107001420,[deutscher Marineoffizier, zuletzt Konteradmiral der Reichsmarine]
Q107001422,[deutscher Maler und Grafiker]
Q3159944,[französischer Schriftsteller, Dichter und Jazzautor]
Q107001702,[deutscher Marineoffizier, zuletzt Konteradmiral]
Q104742000,[US-amerikanischer American-Football-Spieler]
Q107002348,[mauritischer Politiker]
Q94752804,[deutsche Lehrerin und Schriftstellerin]
Q107002349,[deutscher Richter und Politiker]
Q9335713,[türkische Weit- und Dreispringerin]
Q107002862,[deutscher Hörspiel- und Kinderbuchautor]
Q107003345,[australischer Fußballschiedsrichter]
Q107003346,[deutscher Offizier (Luftwaffe der Wehrmacht, Luftwaffe der Bundeswehr)]
Q9383416,[aserbaidschanische Leichtathletin]
Q4109216,[ukrainischer Naturforscher, Philologe, Linguist, Schriftsteller und Pädagoge]
Q21340050,[US-amerikanischer Zoologe]
Q107004663,[russisch-deutsche Komikerin, Schauspielerin und Model ]
Q24005858,[US-amerikanische Sängerin, Komponistin und Produzentin]
Q107004665,[kroatische Leichtathletin]
Q107005519,[ukrainische Dreispringerin]
Q2009979,[polnischer Rabbiner]
Q107005520,[moldauische Leichtathletin]
Q107009180,[montenegrinische  Leichtathletin]
Q99688556,[polnischer Jazzmusiker (Bass)]
Q2077014,[russische Primaballerina des klassischen Balletts]
Q17291664,[ königlicher Mundschenk und Kammerherr]
Q3082778,[spanischer Bildhauer]
Q26300189,[sierra-leonische Schwimmerin]
Q107009794,[deutscher Fußballspieler]
Q94879208,[Kammerherr in Weimar]
Q107008995,[deutscher Fußballspieler]
Q2521867,[polnischer Kanute]
Q56512765,[polnische Automobilrennfahrerin]
Q612438,[ungarischer Kanute]
Q52157444,[Schweizer Maler, Grafiker, Zeichenlehrer, Holzschneider und Lithograf]
Q4263559,[russisch-jüdischer sozialer und politischer Aktivist, jiddischer Schriftsteller, Herausgeber, Literaturkritiker und Literaturhistoriker]
Q873646,[ungarischer Kanute]
Q95688386,[deutsche Schauspielerin]
Q107009570,[niederländische Beachvolleyballspielerin]
Q106498315,[usbekischer Politiker]
Q85992998,[ukrainische Sängerin und Komponistin]
Q107010600,[deutscher Geologe, Naturfotograf und Autor]
Q55999010,[deutscher Orgelforscher, Autor und Hochschullehrer]
Q107010458,[bayerischer Feldzeugmeister]
Q6990406,[US-amerikanischer Freestyle-Skisportler]
Q15944851,[Sängerin]
Q56043276,[spanischer Fußballtorwart]
Q16240078,[walisischer Fußballspieler]
Q107010981,[bosnische Leichtathletin]
Q4270951,[russisch-sowjetischer Politiker]
Q97097624,[deutscher Basketballspieler]
Q106151564,[griechisch-amerikanischer American-Football-Spieler]
Q94882408,[deutscher Archivar und Historiker]
Q107011389,[Schweizer Maschineningenieur und Manager]
Q5289275,[britische Dichterin und Schriftstellerin]
Q3292360,[französische Literatin und Ökonomin]
Q25386837,[kirgisischer Journalist und Politiker]
Q58824287,[US-amerikanischer Meeresforscher und IT-Fachmann]
Q107013876,[deutscher Geograf und Hochschulrektor]
Q107012104,[deutscher evangelisch-lutherischer Geistlicher und Hymnologe]
Q107012448,[deutscher Offizier, zuletzt Vizeadmiral (Ing.) der Kriegsmarine]
Q106957505,[deutscher Fußballspieler]
Q3335632,[mauritischer Politiker]
Q107013877,[deutscher Münzmeister]
Q107012756,[deutscher Maler und Grafiker]
Q106957502,[deutscher Fußballspieler]
Q107013878,[mauritischer Politiker]
Q2642535,[peruanische Surferin]
Q107013879,[deutscher Ingenieur und Flottillenadmiral der Bundesmarine]
Q56248473,[bulgarisch-US-amerikanischer Unternehmer]
Q107014631,[deutscher Entertainer, Comedian und Stimmungs-Sänger]
Q107013880,[König von Ugarit]
Q95509326,[marokkanischer Journalist und Menschenrechtsaktivist]
Q20127924,[englischer Fußballspieler mit Staatsbürgerschaft von St. Kitts und Nevis]
Q94910153,[Superintendent]
Q18238018,[US-amerikanischer Meeresbiologe]
Q107015356,[deutsche Leichtathletin ]
Q4764100,[britischer Onkologe und Hochschullehrer]
Q5657973,[singapurischer Fußballspieler]
Q4795357,[deutscher Staatsrechtler und Hochschullehrer]
Q41798729,[tadschikischer Fußballspieler]
Q99695479,[US-amerikanischer Jazzmusiker (Kontrabass)]
Q107017269,[amerikanischer Jazzmusiker (Piano, Komposition)]
Q5726974,[spanischer Bildhauer]
Q107017719,[deutscher Musikwissenschaftler, Professor für Musikpädagogik und Architekturgeschichte]
Q7938117,[Politiker]
Q11771779,[galizischer Politiker und Gutsbesitzer]
Q107018546,[deutscher Archivar und Historiker]
Q107018219,[Schweizer Flüchtlingshelferin]
Q26924500,[ecuadorianischer Leichtathlet]
Q59050578,[ägyptischer Intellektueller und Arzt]
Q107019771,[ deutsche Juristin und ehemalige Richterin]
Q100801888,[US-amerikanisch-schwedischer Basketballspieler]
Q23761554,[israelischer Archäologe, Numismatiker und Antiquitätenhändler]
Q107140603,[deutscher Musiker, Manager und Autor]
Q107021905,[mauritischer Politiker]
Q17580162,[tschechoslowakischer Radrennfahrer]
Q19409934,[amerikanisch-französische Malerin]
Q62608160,[französischer Fußballtrainer von Martinique]
Q2831132,[französischer Maler]
Q107021915,[sowjetische bzw. russische Schauspielerin]
Q25190486,[portugiesischer Mountainbiker]
Q11781163,[tschechoslowakischer Radsportler]
Q95824871,[deutscher Theater- und Filmschauspieler]
Q107035924,[indischer islamischer Intellektueller]
Q107032009,[rumänischer Radrennfahrer]
Q107023321,[deutscher Architekt und Professor]
Q11453511,[japanischer Tier-Ökologe]
Q50098801,[US-amerikanischer Ornithologe]
Q107023310,[deutscher Leichtathlet und Leichtathletiktrainer]
Q3107551,[französischer Romanist und Dichter]
Q94766658,[deutscher Offizier, zuletzt Vizeadmiral (Ing.) der Kriegsmarine]
Q3339962,[französischer Librettist]
Q107024531,[brasilianischer Speerwerfer]
Q64772760,[griechische Psychologin und Hochschullehrerin]
Q107024819,[ecuadorianischer Leichtathlet]
Q107024820,[ecuadorianischer Speerwerfer]
Q107024821,[brasilianischer Speerwerfer]
Q107025447,[panamaischer Speerwerfer]
Q107025448,[Schweizer Motorradrennfahrer]
Q107025462,[ecuadorianische Langstreckenläuferin]
Q2997704,[niederländischer Psychologe]
Q104836197,[ecuadorianische Langstreckenläuferin]
Q101677551,[argentinische Langstreckenläuferin]
Q55122696,[deutscher Rechtswissenschaftler und Hochschullehrer]
Q107028566,[kanadische Jazzmusikerin (Gesang, Komposition) und Dichterin]
Q6133967,[panamaische Dichterin]
Q107028141,[kolumbianischer Leichtathlet]
Q104648170,[amerikanischer Politiker (Republikanische Partei)]
Q107028540,[deutscher Maler und Zeichner]
Q67211377,[US-amerikanischer Geologe, Paläontologe und Paläobotaniker]
Q3386483,[französischer Romanist und Dichter]
Q93231942,[deutscher Historiker und Hochschullehrer]
Q107060603,[Vorstandsvorsitzender der Synagogengemeinde Saar und Mitglied des Direktorium des Zentralrats der Juden in Deutschland]
Q107029939,[deutsche Pädagogin, Erziehungswissenschaftlerin, Geschlechterforscherin und Feministin]
Q107030854,[mauritischer Politiker]
Q94849158,[niederländischer Kunsthändler]
Q80207081,[mauritische Politikerin]
Q7846787,[amerikanischer Politiker]
Q107030415,[deutscher Maschinenbauingenieur und Autor]
Q15051051,[schottischer Fußballspieler]
Q107030405,[Schweizer Landschaftsmaler]
Q107030950,[Kurfürstlich Braunschweig-Lüneburgischer und Königlich Großbritannicher Münzmeister in Zellerfeld]
Q75347041,[deutscher Politiker und Gutsbesitzer]
Q107030844,[osttimoresischer Herrscher]
Q107030858,[mauritische Politikerin]
Q4515105,[mauritischer Politiker]
Q107031722,[deutscher Fußballspieler]
Q1960400,[russischer Theologe und Hochschullehrer]
Q107032010,[Schriftsteller]
Q2076864,[französischer Blumen-, Landschafts- und Marinemaler des Post-Impressionismus]
Q3570589,[mauritischer Politiker]
Q107032011,[braunschweigischer Silberbrenner und erster stadthannoverscher Münzmeister]
Q13771585,[niederländischer Schauspieler]
Q107042026,[britischer Schauspieler]
Q3120256,[königlicher Kammerherr, Gouverneur von Touraine]
Q107032012,[US-amerikanischer Theater- und Filmschauspieler sowie Synchronsprecher]
Q107035926,[deutscher Verwaltungsjurist und Kommunalbeamter, Oberstadtdirektor in Celle]
Q107035927,[deutscher Organist, Komponist und Musikpädagoge]
Q19956182,[Fußballspieler von St. Kitts und Nevis]
Q3130340,[Schweizer Mediziner]
Q55901987,[deutscher Politiker und Baumwollfabrikant]
Q3360640,[guinea-bissauische Leichtathletin]
Q21395821,[US-amerikanischer Geologe und Paläontologe]
Q107035928,[kolumbianische Leichtathletin]
Q3059967,[französischer Maler mit US-amerikanischen Wurzeln]
Q4822275,[moldawischer Diplomat und Politiker]
Q107036207,[kolumbianischer Sprinter]
Q107036208,[argentinischer Sprinter]
Q107036409,[venezolanischer Sprinter]
Q107036411,[kolumbianischer Leichtathlet]
Q16236257,[syrischer Fußballspieler]
Q107041975,[niederländischer Jazzmusiker (Trompete, Kornett)]
Q107041976,[südafrikanischer Sportler, Verkehrsplaner und Politiker]
Q55194309,[Sekretär von Kaiser Maximilians I.]
Q107041977,[brasilianischer Leichtathlet]
Q23707670,[Schweizer Fussballspieler]
Q40168752,[kanadischer Umweltchemiker]
Q12800728,[slowenischer Radrennfahrer]
Q52429584,[deutsch-österreichische Unternehmerin]
Q107043276,[deutscher Virologe und Hochschullehrer]
Q12374359,[estnische Literaturwissenschaftlerin und Kritikerin]
Q107043473,[mauritischer Politiker]
Q85875650,[palästinensische Lehrerin und Aktivistin]
Q106538535,[Schweizer römisch-katholischer Ordenspriester, Abt des Klosters Disentis]
Q107043666,[deutscher Münzsammler]
Q16664248,[deutscher Philosoph]
Q107044056,[österreichische Journalistin und Autorin]
Q669076,[Geistlicher der Church of England, Bischof von Down und Connor in Nordirland sowie Vizekanzler der Universität Dublin]
Q107045040,[deutsche Schauspielerin]
Q17626665,[slowakischer Radrennfahrer]
Q107044327,[indischer Geistlicher, römisch-katholischer Bischof von Salem]
Q107045044,[deutsch-österreichischer Schriftsteller, Drehbuchautor und Regisseur]
Q107045041,[deutsche Autorin]
Q15635801,[slowakischer Fußballspieler]
Q7795482,[englischer Jurist]
Q7350673,[schottischer Fußballtorhüter]
Q107145756,[moldawische Filmregisseurin, Drehbuchautorin und Kamerafrau]
Q107089584,[deutscher Handballspieler]
Q107275270,[deutscher Bergbaujurist]
Q107049005,[US-amerikanischer Jazzmusiker (Trompete)]
Q44531929,[südossetischer Politiker und Staatsmann]
Q5082690,[US-amerikanischer Politiker]
Q11548763,[japanische Filmautorin ]
Q94849077,[deutscher Pfarrer]
Q4384317,[russischer Unternehmer]
Q2183848,[französischer Landschafts- und Marinemaler des Post-Impressionismus]
Q94875640,[Kulturpublizist und Journalist]
Q8018893,[US-amerikanischer Illustrator]
Q26472786,[peruanischer Leichtathlet]
Q4063960,[portugiesische Poetin, Literaturwissenschaftlerin und Übersetzerin ]
Q107051317,[deutsches NS-Opfer]
Q1835239,[slowenische Mountainbikerin]
Q3190646,[tschechoslowakischer Radrennfahrer]
Q1132635,[niederländische Mountainbikerin]
Q1897838,[schwedische Mountainbikerin]
Q4526357,[russischer Schriftsteller]
Q48929127,[chinesischer Softwareentwickler, Unternehmer und Dissident]
Q6294353,[peruanischer Lyriker und Jurist]
Q94910759,[deutscher Verleger]
Q107052779,[brasilianischer Sprinter]
Q107053012,[guyanischer Sprinter]
Q16269277,[slowakischer Radrennfahrer]
Q107053014,[panamaischer Sprinter]
Q20961974,[kolumbianischer Leichtathlet]
Q95235305,[deutscher Theaterwissenschaftler und Tanzhistoriker]
Q107053740,[guyanische Sprinterin]
Q87654980,[deutsche Filmemacherin]
Q107053835,[ecuadorianische Sprinterin]
Q1039639,[japanische Schauspielerin]
Q107139596,[mexikanische Filmregisseurin, Tonmeisterin, Drehbuchautorin und Filmproduzentin]
Q107060604,[amerikanischer Jazzmusiker (Posaune, Arrangement)]
Q107059830,[deutsche Malerin]
Q61117752,[deutscher Fußballtrainer]
Q87413038,[brasilianischer Fußballtrainer]
Q17407651,[deutsch-US-amerikanischer Wachmann im KZ Buchenwald und in Auschwitz]
Q107059831,[schweizerisch-liechtensteinische Kunstmalerin]
Q36645201,[dschibutischer Leichtathlet]
Q107059813,[deutscher Buchdrucker und Verleger]
Q107059814,[österreichischer Fleischer- und Selchermeister (Gewerbetreibender)]
Q107059817,[deutscher Apotheker, Gründer des Deutschen Alpenvereins, Sektion Garmisch-Partenkirchen]
Q107060048,[US-amerikanischer Historiker]
Q95657800,[deutsche Übersetzerin, Lektorin, Literatur- und Kulturwissenschaftlerin]
Q99391051,[deutscher Fotograf]
Q107061485,[russisch-kasachischer Eishockeyspieler]
Q107062134,[deutscher Künstlermanager]
Q107062132,[deutscher Jagdflieger, Motorradrennfahrer und Unternehmer]
Q107062158,[deutscher Psychologe]
Q107063304,[deutscher Philosoph und Hochschullehrer]
Q107062375,[deutscher römisch-katholischer Theologe]
Q5498791,[US-amerikanischer Anthropologe]
Q107062484,[deutscher Psychologe]
Q107062616,[deutscher Eishockeyspieler]
Q107063305,[deutscher Musiktheoretiker]
Q107062971,[jamaikanischer Leichtathlet]
Q11668300,[japanischer Zoologe und Genetiker]
Q107062974,[deutscher Elektroingenieur und Autor]
Q107063306,[deutscher Maler und Grafiker]
Q5482492,[englischer Schriftsteller]
Q107064383,[deutscher Textilunternehmer]
Q107064057,[deutscher Jockey im Galopprennsport]
Q27888098,[französische Malerin und Illustratorin]
Q107064054,[südafrikanischer Leichtathlet]
Q59306442,[portugiesischer Fußballspieler]
Q107064049,[litauischer Eishockeyspieler]
Q100735281,[spanischer Fußballspieler]
Q1274407,[serbisch-orthodoxer Theologe und Bischof]
Q107064939,[deutsche Schriftstellerin]
Q15979078,[irischer römisch-katholischer Geistlicher in den Vereinigten Staaten und Erzbischof von Dubuque]
Q107064978,[osttimoresischer Polizist]
Q107064979,[osttimoresischer Polizist]
Q107064935,[deutsche Journalistin, Hörspielautorin, -regisseurin und -redakteurin]
Q107064980,[Spitzenbeamter des Innenministeriums des Großherzogtums Hessen]
Q107065361,[kambodschanischer Grundschullehrer]
Q5083209,[US-amerikanischer Tenor]
Q15637845,[luxemburgischer Radrennfahrer]
Q17496508,[tschechoslowakischer Radrennfahrer]
Q11801068,[deutscher SS-Hauptsturmführer und KZ-Arzt]
Q12816975,[norwegische Ökonomin, Entwicklungsexperte, Politikerin der Liberalen Partei, Regierungsbeamtin und Frauenrechtlerin]
Q107073112,[niederländische Schauspielerin und Sängerin (Jazz, klassische Musik)]
Q28415285,[nordkoreanischer Fußballspieler]
Q107089572,[mexikanisch-US-amerikanische Filmproduzentin]
Q69635055,[japanischer Fußballspieler]
Q3399128,[mazedonischer Komponist]
Q6370413,[norwegische Literaturwissenschaftlerin, Frauenrechtlerin und Politikerin (Arbeiterpartiet)]
Q3124147,[französischer Dichter, Essayist und Fotograf]
Q3083988,[französischer Philologe ]
Q11977220,[norwegische liberale Politikerin und Frauenrechtlerin]
Q107074011,[deutscher Fußballspieler]
Q107073613,[französischer Filmregisseur und Drehbuchautor]
Q3742528,[ungarischer Politiker]
Q12848109,[aserbaidschanischer Offizier und Nationalheld Aserbaidschans russischer Abstammung]
Q507434,[russischer Verkehrsingenieur und Generalleutnant]
Q107075819,[Schweizer Historiker und Journalist]
Q18556003,[niederländischer Marinemaler, Aquarellist und Lithograf]
Q3681205,[italienische Philologin, Linguistin, Dichterin und Professorin an der Universität Bologna]
Q2325216,[englische Adlige, Hofdame und Dichterin]
Q668754,[italienische Poetin und Tänzerin]
Q70252118,[kirgisischer Politiker]
Q94914625,[deutscher Maler und Grafiker]
Q107076635,[deutscher Kunstschmiedemeister]
Q107076410,[kasachisch-russischer Eishockeyspieler]
Q3695632,[italienische Adelige]
Q107076639,[kolumbianische Sprinterin]
Q107076644,[kolumbianische Sprinterin]
Q20901619,[brasilianische Mittelstreckenläuferin]
Q3166942,[Schweizer Arzt und Physiologe]
Q107080169,[deutscher Lehrer und Oberschulrat]
Q107080165,[deutscher Seeoffizier, zuletzt Konteradmiral der Reichsmarine]
Q107081876,[deutscher Basketballfunktionär und -schiedsrichter]
Q107099398,[deutscher Ingenieur]
Q97696455,[spanischer Geher]
Q3762628,[italienischer Adliger und Schriftsteller]
Q107081893,[südafrikanische Schauspielerin und Synchronsprecherin]
Q95349312,[deutscher Journalist und Hörspielautor]
Q107081895,[südafrikanische Theater- und Filmschauspielerin sowie Synchronsprecherin]
Q107082254,[südafrikanische Theaterproduzentin, Theaterregisseurin, Schauspielerin und Schauspiellehrerin]
Q20713072,[britischer Schwimmer]
Q3292755,[französische Schriftstellerin und Literaturwissenschaftlerin]
Q66754706,[nauruischer Politiker]
Q56787768,[curaçaoischer Fußballspieler]
Q15637856,[luxemburgischer Radrennfahrer]
Q2754987,[ italienischer Kunsthistoriker, Kunstphilosoph und Bibliograph]
Q107084974,[österreichische Schauspielerin, Regisseurin, Kuratorin, Theaterpädagogin und Künstlerische Leiterin]
Q107089585,[Straßburger Original]
Q107089573,[amerikanische Jazzmusikerin (Schlagzeug)]
Q24565106,[serbischer Fußballtrainer]
Q7690337,[US-amerikanischer Fußballspieler]
Q11575322,[japanischer Film- und Werberegisseur]
Q107089588,[deutscher Gutsbesitzer und Landtagsabgeordneter]
